eth_src,eth_dst,eth_type,ip_version,ip_ihl,ip_tos,ip_len,ip_id,ip_flags,ip_frag,ip_ttl,ip_proto,ip_chksum,ip_src,ip_dst,ip_options,tcp_sport,tcp_dport,tcp_seq,tcp_ack,tcp_dataofs,tcp_reserved,tcp_flags,tcp_window,tcp_chksum,tcp_urgptr,tcp_options,tcp_flag_fin,tcp_flag_syn,tcp_flag_rst,tcp_flag_psh,tcp_flag_ack,tcp_flag_urg,tcp_flag_ece,tcp_flag_cwr,tcp_flag_ns,udp_sport,udp_dport,udp_len,udp_chksum,icmp_type,icmp_code,icmp_chksum,icmp_id,icmp_seq,arp_hwtype,arp_ptype,arp_hwlen,arp_plen,arp_op,arp_hwsrc,arp_psrc,arp_hwdst,arp_pdst,dns_id,dns_qr,dns_opcode,dns_aa,dns_tc,dns_rd,dns_ra,dns_z,dns_ad,dns_cd,dns_rcode,dns_qdcount,dns_ancount,dns_nscount,dns_arcount,dns_qname,dns_qtype,dns_qclass,dns_rrname,dns_rrtype,dns_rrclass,dns_rrttl,dns_rdata,http_method,http_host,http_path,http_user_agent,http_accept,http_accept_language,http_accept_encoding,http_connection,http_status_code,http_server,http_content_type,raw_load,time,Label
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,40.0,21453.0,,0.0,128.0,6.0,58239.0,192.168.1.3,10.211.55.5,[],80.0,55286.0,1574976105.0,3501546577.0,5.0,0.0,A,16384.0,52921.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026436.66527,brute_force
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,40.0,21454.0,,0.0,128.0,6.0,58238.0,192.168.1.3,10.211.55.5,[],80.0,55276.0,342552412.0,3102547047.0,5.0,0.0,A,16384.0,47864.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026436.66534,brute_force
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,60.0,31580.0,DF,0.0,64.0,6.0,48092.0,10.211.55.5,192.168.1.3,[],55394.0,80.0,901765207.0,0.0,10.0,0.0,S,32120.0,4384.0,0.0,"[('MSS', 1460), ('SAckOK', b''), ('Timestamp', (659466188, 0)), ('NOP', None), ('WScale', 7)]",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026436.665359,brute_force
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,60.0,37288.0,DF,0.0,64.0,6.0,42384.0,10.211.55.5,192.168.1.3,[],55398.0,80.0,4239988808.0,0.0,10.0,0.0,S,32120.0,2608.0,0.0,"[('MSS', 1460), ('SAckOK', b''), ('Timestamp', (659466189, 0)), ('NOP', None), ('WScale', 7)]",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026436.665484,brute_force
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,126.0,41420.0,DF,0.0,64.0,6.0,38186.0,10.211.55.5,192.168.1.3,[],55358.0,80.0,1457015536.0,742015608.0,5.0,0.0,PA,251.0,21995.0,0.0,[],,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GET,192.168.1.3,/authenticate.php,Mozilla/5.0 (Hydra),,,,,,,,,1717026436.667582,brute_force
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,126.0,49727.0,DF,0.0,64.0,6.0,29879.0,10.211.55.5,192.168.1.3,[],55370.0,80.0,577345862.0,1489057069.0,5.0,0.0,PA,251.0,7356.0,0.0,[],,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GET,192.168.1.3,/authenticate.php,Mozilla/5.0 (Hydra),,,,,,,,,1717026436.667606,brute_force
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,48.0,21455.0,,0.0,128.0,6.0,58229.0,192.168.1.3,10.211.55.5,[],80.0,55394.0,591813665.0,901765208.0,7.0,0.0,SA,32768.0,39512.0,0.0,"[('MSS', 1460), ('WScale', 1), ('NOP', None)]",,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026436.667614,brute_force
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,126.0,47330.0,DF,0.0,64.0,6.0,32276.0,10.211.55.5,192.168.1.3,[],55378.0,80.0,3650132659.0,316038524.0,5.0,0.0,PA,251.0,33211.0,0.0,[],,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GET,192.168.1.3,/authenticate.php,Mozilla/5.0 (Hydra),,,,,,,,,1717026436.667674,brute_force
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,40.0,31581.0,DF,0.0,64.0,6.0,48111.0,10.211.55.5,192.168.1.3,[],55394.0,80.0,901765208.0,591813666.0,5.0,0.0,A,251.0,17699.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026436.667856,brute_force
00:1c:42:44:28:45,00:1c:42:00:00:18,2048,4.0,5.0,0.0,271.0,31582.0,DF,0.0,64.0,6.0,47879.0,10.211.55.5,192.168.1.3,[],55394.0,80.0,901765208.0,591813666.0,5.0,0.0,PA,251.0,16627.0,0.0,[],,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POST,192.168.1.3,/authenticate.php,Mozilla/5.0 (Hydra),,,,,,,,username=test&password=hannah,1717026436.668072,brute_force
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,40.0,21456.0,,0.0,128.0,6.0,58236.0,192.168.1.3,10.211.55.5,[],80.0,55358.0,742015608.0,1457015622.0,5.0,0.0,A,16384.0,33521.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026436.668084,brute_force
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,40.0,21457.0,,0.0,128.0,6.0,58235.0,192.168.1.3,10.211.55.5,[],80.0,55370.0,1489057069.0,577345948.0,5.0,0.0,A,16384.0,18882.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026436.668084,brute_force
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,40.0,21458.0,,0.0,128.0,6.0,58234.0,192.168.1.3,10.211.55.5,[],80.0,55378.0,316038524.0,3650132745.0,5.0,0.0,A,16384.0,44737.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026436.668085,brute_force
00:1c:42:00:00:18,00:1c:42:44:28:45,2048,4.0,5.0,0.0,40.0,21459.0,,0.0,128.0,6.0,58233.0,192.168.1.3,10.211.55.5,[],80.0,55394.0,591813666.0,901765439.0,5.0,0.0,A,16384.0,1335.0,0.0,[],,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717026436.668131,brute_force
80:e6:50:24:5a:3e,01:00:5e:00:00:fb,2048,4.0,5.0,0.0,381.0,14114.0,,0.0,255.0,17.0,34785.0,10.10.16.103,224.0.0.251,[],,,,,,,,,,,,,,,,,,,,,5353.0,5353.0,361.0,33096.0,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,,,,b'_companion-link._tcp.local.',12.0,1.0,4500.0,b'MacBook Pro._companion-link._tcp.local.',,,,,,,,,,,,,1717352565.964983,normal
80:e6:50:24:5a:3e,33:33:00:00:00:fb,34525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5353.0,5353.0,361.0,59281.0,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,,,,b'_companion-link._tcp.local.',12.0,1.0,4500.0,b'MacBook Pro._companion-link._tcp.local.',,,,,,,,,,,,,1717352565.968285,normal
04:10:6b:43:d5:b6,33:33:00:00:00:02,34525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717352565.968285,normal
f6:ce:94:36:1b:91,33:33:00:00:00:fb,34525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5353.0,5353.0,320.0,39591.0,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,,,,b'_rdlink._tcp.local.',12.0,1.0,4500.0,b'iPhone (3)._rdlink._tcp.local.',,,,,,,,,,,,,1717352566.070109,normal
00:90:7f:df:1e:57,ff:ff:ff:ff:ff:ff,2054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2048.0,6.0,4.0,1.0,00:90:7f:df:1e:57,10.10.0.1,00:00:00:00:00:00,10.10.3.131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717352566.070109,normal
d2:0d:89:d5:df:a9,ff:ff:ff:ff:ff:ff,2054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2048.0,6.0,4.0,1.0,d2:0d:89:d5:df:a9,10.10.10.214,00:00:00:00:00:00,10.10.0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717352566.377702,normal
24:4b:03:f9:d8:34,01:00:5e:00:00:07,2048,4.0,5.0,0.0,204.0,12068.0,DF,0.0,1.0,17.0,23012.0,10.10.6.8,224.0.0.7,[],,,,,,,,,,,,,,,,,,,,,8001.0,8001.0,184.0,11831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""alive"",""ttl"":8000,""sid"":""uuid:fa8a6d6c-c5b7-4483-891c-7f330484a52d"",""data"":{""v1"":{""uri"":""http://10.10.6.8:8001/ms/1.0/""},""v2"":{""uri"":""http://10.10.6.8:8001/api/v2/""}}}",1717352566.476021,normal
74:e5:f9:88:9c:da,01:00:5e:00:00:fb,2048,4.0,6.0,0.0,32.0,54507.0,,0.0,1.0,2.0,24605.0,10.10.4.202,224.0.0.251,[<IPOption_Router_Alert  copy_flag=1 optclass=control option=router_alert length=4 alert=router_shall_examine_packet |>],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717352566.479785,normal
74:e5:f9:88:9c:da,01:00:5e:00:00:fb,2048,4.0,6.0,0.0,32.0,54507.0,,0.0,1.0,2.0,24605.0,10.10.4.202,224.0.0.251,[<IPOption_Router_Alert  copy_flag=1 optclass=control option=router_alert length=4 alert=router_shall_examine_packet |>],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717352566.479785,normal
e2:91:3f:93:55:59,01:00:5e:00:00:fb,2048,4.0,5.0,0.0,105.0,53647.0,DF,0.0,255.0,17.0,42109.0,10.10.26.113,224.0.0.251,[],,,,,,,,,,,,,,,,,,,,,5353.0,5353.0,85.0,23214.0,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,b'_7742C69E._sub._googlecast._tcp.local.',12.0,32769.0,,,,,,,,,,,,,,,,,,1717352566.484323,normal
50:c7:bf:4e:1c:b6,ff:ff:ff:ff:ff:ff,2048,4.0,5.0,0.0,602.0,58071.0,,0.0,64.0,17.0,31673.0,10.10.15.249,255.255.255.255,[],,,,,,,,,,,,,,,,,,,,,37134.0,29810.0,582.0,57851.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717352566.488643,normal
0a:ff:be:d6:92:69,33:33:00:00:00:fb,34525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5353.0,5353.0,90.0,10141.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,b'_companion-link._tcp.local.',12.0,32769.0,,,,,,,,,,,,,,,,,,1717352566.488643,normal
0a:ff:be:d6:92:69,01:00:5e:00:00:fb,2048,4.0,6.0,0.0,32.0,11527.0,,0.0,1.0,2.0,62365.0,10.10.25.46,224.0.0.251,[<IPOption_Router_Alert  copy_flag=1 optclass=control option=router_alert length=4 alert=router_shall_examine_packet |>],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717352566.492827,normal
30:b5:c2:cd:97:f8,ff:ff:ff:ff:ff:ff,34640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717352566.575658,normal
f0:9e:4a:9e:0c:14,01:00:5e:7f:ff:fa,2048,4.0,5.0,0.0,195.0,26270.0,,0.0,1.0,17.0,19253.0,10.10.13.83,239.255.255.250,[],,,,,,,,,,,,,,,,,,,,,55804.0,1900.0,175.0,9924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"M-SEARCH * HTTP/1.1
HOST: 239.255.255.250:1900
MAN: ""ssdp:discover""
MX: 1
ST: urn:dial-multiscreen-org:service:dial:1
USER-AGENT: Opera/124.0.6367.221 Windows

",1717352566.5757,normal
f0:9e:4a:9e:0c:14,01:00:5e:7f:ff:fa,2048,4.0,5.0,0.0,203.0,26271.0,,0.0,1.0,17.0,19244.0,10.10.13.83,239.255.255.250,[],,,,,,,,,,,,,,,,,,,,,55805.0,1900.0,183.0,37916.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"M-SEARCH * HTTP/1.1
HOST: 239.255.255.250:1900
MAN: ""ssdp:discover""
MX: 1
ST: urn:dial-multiscreen-org:service:dial:1
USER-AGENT: Microsoft Edge/125.0.2535.67 Windows

",1717352566.576868,normal
00:45:e2:68:31:25,ff:ff:ff:ff:ff:ff,2054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2048.0,6.0,4.0,1.0,00:45:e2:68:31:25,10.10.3.85,00:00:00:00:00:00,10.10.13.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717352566.579827,normal
00:90:7f:df:1e:57,ff:ff:ff:ff:ff:ff,2054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2048.0,6.0,4.0,1.0,00:90:7f:df:1e:57,10.10.0.1,00:00:00:00:00:00,10.10.5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717352566.581427,normal
f6:ce:94:36:1b:91,ff:ff:ff:ff:ff:ff,2054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2048.0,6.0,4.0,1.0,f6:ce:94:36:1b:91,10.10.28.205,00:00:00:00:00:00,10.10.25.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717352566.581427,normal
00:90:7f:df:1e:57,ff:ff:ff:ff:ff:ff,2054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2048.0,6.0,4.0,1.0,00:90:7f:df:1e:57,10.10.0.1,00:00:00:00:00:00,10.10.14.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717352566.678982,normal
88:78:73:c9:c2:55,01:00:5e:7f:ff:fa,2048,4.0,5.0,0.0,203.0,25809.0,,0.0,1.0,17.0,20034.0,10.10.12.11,239.255.255.250,[],,,,,,,,,,,,,,,,,,,,,53776.0,1900.0,183.0,46977.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"M-SEARCH * HTTP/1.1
HOST: 239.255.255.250:1900
MAN: ""ssdp:discover""
MX: 1
ST: urn:dial-multiscreen-org:service:dial:1
USER-AGENT: Google Chrome/125.0.6422.112 Windows

",1717352566.678982,normal
e4:aa:ea:5f:59:d5,01:00:5e:00:00:fb,2048,4.0,6.0,0.0,32.0,28797.0,,0.0,1.0,2.0,48436.0,10.10.12.33,224.0.0.251,[<IPOption_Router_Alert  copy_flag=1 optclass=control option=router_alert length=4 alert=router_shall_examine_packet |>],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717352566.683986,normal
e4:aa:ea:5f:59:d5,01:00:5e:00:00:fb,2048,4.0,6.0,0.0,32.0,28797.0,,0.0,1.0,2.0,48436.0,10.10.12.33,224.0.0.251,[<IPOption_Router_Alert  copy_flag=1 optclass=control option=router_alert length=4 alert=router_shall_examine_packet |>],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717352566.683986,normal
3a:00:81:36:ab:67,ff:ff:ff:ff:ff:ff,2054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2048.0,6.0,4.0,1.0,3a:00:81:36:ab:67,10.10.22.51,00:00:00:00:00:00,10.10.25.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717352566.683986,normal
00:90:7f:df:1e:57,ff:ff:ff:ff:ff:ff,2054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2048.0,6.0,4.0,1.0,00:90:7f:df:1e:57,10.10.0.1,00:00:00:00:00:00,10.10.15.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717352566.782415,normal
dc:f5:05:49:bb:41,01:00:5e:7f:ff:fa,2048,4.0,6.0,0.0,32.0,58092.0,,0.0,1.0,2.0,15413.0,10.10.11.178,239.255.255.250,[<IPOption_Router_Alert  copy_flag=1 optclass=control option=router_alert length=4 alert=router_shall_examine_packet |>],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717352566.782415,normal
ea:09:dd:0b:8e:2e,01:00:5e:00:00:fb,2048,4.0,5.0,0.0,82.0,46374.0,,0.0,255.0,17.0,3745.0,10.10.12.206,224.0.0.251,[],,,,,,,,,,,,,,,,,,,,,5353.0,5353.0,62.0,47602.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,b'_spotify-social-listening._tcp.local.',12.0,1.0,,,,,,,,,,,,,,,,,,1717352566.782599,normal
ea:09:dd:0b:8e:2e,33:33:00:00:00:fb,34525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5353.0,5353.0,62.0,29138.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,b'_spotify-social-listening._tcp.local.',12.0,1.0,,,,,,,,,,,,,,,,,,1717352566.786238,normal
f8:a2:d6:d6:ef:f1,01:00:5e:00:00:fb,2048,4.0,5.0,0.0,73.0,51123.0,,0.0,255.0,17.0,60794.0,10.10.27.112,224.0.0.251,[],,,,,,,,,,,,,,,,,,,,,5353.0,5353.0,53.0,43005.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,b'_spotify-connect._tcp.local.',12.0,1.0,,,,,,,,,,,,,,,,,,1717352566.886619,normal
f8:a2:d6:d6:ef:f1,33:33:00:00:00:fb,34525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5353.0,5353.0,53.0,30182.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,b'_spotify-connect._tcp.local.',12.0,1.0,,,,,,,,,,,,,,,,,,1717352566.886619,normal
00:90:7f:df:1e:57,ff:ff:ff:ff:ff:ff,2054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2048.0,6.0,4.0,1.0,00:90:7f:df:1e:57,10.10.0.1,00:00:00:00:00:00,10.10.16.230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717352566.987432,normal
ec:58:ea:17:7f:70,33:33:00:00:00:16,34525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717352566.987432,normal
ec:58:ea:17:7f:70,33:33:00:00:00:16,34525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717352566.987432,normal
c0:38:96:ca:38:43,01:00:5e:00:00:fb,2048,4.0,5.0,0.0,204.0,64456.0,,0.0,255.0,17.0,53817.0,10.10.2.25,224.0.0.251,[],,,,,,,,,,,,,,,,,,,,,5353.0,5353.0,184.0,9824.0,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,,,,b'_spotify-connect._tcp.local.',12.0,1.0,4500.0,b'SpZc-A9C7E2._spotify-connect._tcp.local.',,,,,,,,,,,,,1717352567.089814,normal
f8:9e:94:f5:2c:bf,01:00:5e:7f:ff:fa,2048,4.0,5.0,0.0,203.0,10585.0,,0.0,1.0,17.0,36936.0,10.10.5.125,239.255.255.250,[],,,,,,,,,,,,,,,,,,,,,64620.0,1900.0,183.0,37811.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"M-SEARCH * HTTP/1.1
HOST: 239.255.255.250:1900
MAN: ""ssdp:discover""
MX: 1
ST: urn:dial-multiscreen-org:service:dial:1
USER-AGENT: Google Chrome/125.0.6422.112 Windows

",1717352567.09398,normal
84:16:f9:6f:52:da,ff:ff:ff:ff:ff:ff,2048,4.0,5.0,0.0,562.0,55287.0,,0.0,64.0,17.0,34571.0,10.10.15.175,255.255.255.255,[],,,,,,,,,,,,,,,,,,,,,43921.0,29810.0,542.0,34558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717352567.095349,normal
f8:9e:94:f5:2c:bf,01:00:5e:7f:ff:fa,2048,4.0,5.0,0.0,203.0,10586.0,,0.0,1.0,17.0,36935.0,10.10.5.125,239.255.255.250,[],,,,,,,,,,,,,,,,,,,,,64622.0,1900.0,183.0,31105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"M-SEARCH * HTTP/1.1
HOST: 239.255.255.250:1900
MAN: ""ssdp:discover""
MX: 1
ST: urn:dial-multiscreen-org:service:dial:1
USER-AGENT: Microsoft Edge/125.0.2535.67 Windows

",1717352567.189992,normal
50:c7:bf:25:1f:e3,ff:ff:ff:ff:ff:ff,2048,4.0,5.0,0.0,560.0,13165.0,,0.0,64.0,17.0,14615.0,10.10.2.48,255.255.255.255,[],,,,,,,,,,,,,,,,,,,,,49783.0,29810.0,540.0,32144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717352567.194213,normal
00:90:7f:df:1e:57,ff:ff:ff:ff:ff:ff,2054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2048.0,6.0,4.0,1.0,00:90:7f:df:1e:57,10.10.0.1,00:00:00:00:00:00,10.10.9.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717352567.194625,normal
ca:a4:39:0c:d2:3f,01:00:5e:00:00:fb,2048,4.0,5.0,0.0,73.0,63945.0,DF,0.0,255.0,17.0,36519.0,10.10.8.45,224.0.0.251,[],,,,,,,,,,,,,,,,,,,,,5353.0,5353.0,53.0,47936.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,b'_spotify-connect._tcp.local.',12.0,1.0,,,,,,,,,,,,,,,,,,1717352567.194625,normal
ca:a4:39:0c:d2:3f,33:33:00:00:00:fb,34525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5353.0,5353.0,53.0,56579.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,b'_spotify-connect._tcp.local.',12.0,1.0,,,,,,,,,,,,,,,,,,1717352567.198595,normal
e2:91:3f:93:55:59,01:00:5e:00:00:fb,2048,4.0,5.0,0.0,105.0,53804.0,DF,0.0,255.0,17.0,41952.0,10.10.26.113,224.0.0.251,[],,,,,,,,,,,,,,,,,,,,,5353.0,5353.0,85.0,23597.0,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,b'_7742C69E._sub._googlecast._tcp.local.',12.0,1.0,,,,,,,,,,,,,,,,,,1717352567.499122,normal
3c:95:09:73:71:e1,33:33:00:00:00:16,34525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717352567.499122,normal
3c:95:09:73:71:e1,33:33:00:00:00:16,34525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717352567.499122,normal
3c:95:09:73:71:e1,33:33:00:00:00:fb,34525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5353.0,5353.0,47.0,25290.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,b'DESKTOP-02LJH5T.local.',255.0,1.0,,,,,,,,,,,,,,,,,,1717352567.504036,normal
